ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: KavitaWaghchau1,KAVITAWAGHCHAU1,'@geekyranjit @imdeepak1143 @YouTubeIndia Just waiting to get the awesome phone  #VivoNex which has mind blowing features',http://twitter.com/1013664323116392448/statuses/1024533994593910784,TWITTER,India,English,No,08-01-2018 05:55,08-01-2018 05:55,Positive,0,0,0,0,0,0,0,12,3,34,
8.01E+11,1.02E+18,9.69E+17,TWEET FROM: ajayset80250416,AJAYSET80250416,'@TechnicalGuruji @YTCreators #VivoNex looks like the phone for the present.',http://twitter.com/969309740588249089/statuses/1024534000029888513,TWITTER,India,English,No,08-01-2018 05:55,08-01-2018 05:55,Neutral,0,0,0,0,0,0,0,3240,2091,556,
8.01E+11,1.02E+18,9.65E+17,TWEET FROM: anirudh10100,ANIRUDH10100,'@TechnicalGuruji @YTCreators Have to say the specs have impressed me and the phone looks stunning #VivoNex',http://twitter.com/965272375032930304/statuses/1024534005285154816,TWITTER,India,English,No,08-01-2018 05:55,08-01-2018 05:55,Positive,0,0,0,0,0,0,0,433,199,2329,
8.01E+11,1.02E+18,737016656,TWEET FROM: miss_mahak,MISS_MAHAK,'@C4ETech I think everyone are so energized for the dispatch in India . #VivoNex',http://twitter.com/737016656/statuses/1024533984678686720,TWITTER,India,English,No,08-01-2018 05:55,08-01-2018 05:55,Positive,0,0,0,0,0,0,0,2287,9001,131866,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: SaikatGon,SAIKATGON,'@C4ETech This awesome stylish smart phone's camera quality totally makes perfect looks.. #VivoNex',http://twitter.com/1013997728542494720/statuses/1024533973194629120,TWITTER,India,English,No,08-01-2018 05:55,08-01-2018 05:55,Positive,0,0,0,0,0,0,0,272,167,1417,
8.01E+11,1.02E+18,1397291221,TWEET FROM: HarrywalaPotter,HARRYWALAPOTTER,'@C4ETech All set for the dispatch in India . #VivoNex',http://twitter.com/1397291221/statuses/1024533928688934912,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:55,Neutral,0,0,0,0,0,0,0,453,6752,44206,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: rajkumarkurmi_,RAJKUMARKURMI_,'@TechnicalGuruji @YTCreators #VivoNex is my dream phone and i am going to buy this.',http://twitter.com/1014043926288879616/statuses/1024533949610123265,TWITTER,India,English,No,08-01-2018 05:55,08-01-2018 05:55,Neutral,0,0,0,0,0,0,0,1158,1088,1070,
8.01E+11,1.02E+18,7.44E+17,TWEET FROM: iamkavi77,IAMKAVI77,'@TechnicalGuruji @YTCreators I requirement reveal Bezel-less is the finest highlight of the #VivoNex perfectly revolutionary smartphone.',http://twitter.com/743851600595156992/statuses/1024533939292008448,TWITTER,India,English,No,08-01-2018 05:55,08-01-2018 05:55,Negative,0,0,0,0,0,0,0,55,1769,22785,
8.01E+11,1.02E+18,3138195312,TWEET FROM: sonisoni1515,SONISONI1515,'@Vivo_India #VivoNex such an awesome video this was its just beautiful video',http://twitter.com/3138195312/statuses/1024533919415328768,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:55,Positive,0,0,0,0,0,0,0,3874,2928,52039,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: rocky_culbuddy,ROCKY_CULBUDDY,'@C4ETech I'm early holding up to watch the great mobile #VivoNex',http://twitter.com/1014013052163796992/statuses/1024533901627351041,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,180,222,1108,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: rajkumarkurmi_,RAJKUMARKURMI_,'@TechnicalGuruji @YTCreators #VivoNex is ready to rule the smartphone world.',http://twitter.com/1014043926288879616/statuses/1024533874964160513,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Neutral,0,0,0,0,0,0,0,1158,1088,1069,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: RajniSi16362712,RAJNISI16362712,"'@TechnicalGuruji @YTCreators Excitement at it's peak for the all new   #VivoNex    , can't wait to get my hands on it .'",http://twitter.com/1014048172912599041/statuses/1024533877442965504,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,1189,501,1149,
8.01E+11,1.02E+18,2391725931,TWEET FROM: vrushambawane,VRUSHAMBAWANE,'@amitbhawani @Vivo_India It has 12MP dual pixel and 5MP Primary dual camera. #VivoNex',http://twitter.com/2391725931/statuses/1024533872153964544,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Neutral,0,0,0,0,0,0,0,6030,5121,81774,
8.01E+11,1.02E+18,7.44E+17,TWEET FROM: iamkavi77,IAMKAVI77,'@C4ETech This pop up camera characteristic is the preeminent factor in it  #VivoNex',http://twitter.com/743851600595156992/statuses/1024533765475856384,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,55,1769,22784,
8.01E+11,1.02E+18,135472360,TWEET FROM: heta2792,HETA2792,"'@geekyranjit @YouTubeIndia After going through all the review, i am surely going to buy this phone. #VivoNex'",http://twitter.com/135472360/statuses/1024533834052841472,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Negative,0,0,0,0,0,0,0,386,8402,148741,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: RajniSi16362712,RAJNISI16362712,'@C4ETech Totally amazing and good to see such classy phone here with #VivoNex',http://twitter.com/1014048172912599041/statuses/1024533805946863616,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,1189,501,1148,
8.01E+11,1.02E+18,2197381994,TWEET FROM: amankatiyar14,AMANKATIYAR14,'@geekyranjit @YouTubeIndia Sir how's the Dual-Engine Fast Charging technology of #VivoNex',http://twitter.com/2197381994/statuses/1024533830818881536,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,2196,2683,14024,
8.01E+11,1.02E+18,9.74E+17,TWEET FROM: _DhirakGupta,_DHIRAKGUPTA,'@C4ETech It is Perfect time to grab this wonderful Smartphone  #VivoNex',http://twitter.com/973511896295915520/statuses/1024533807729233920,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,3869,2411,10965,
8.01E+11,1.02E+18,9.49E+17,TWEET FROM: amritjeevan87,AMRITJEEVAN87,'@geekyranjit @YouTubeIndia My favorite phone is #VivoNEX  because it it's pop. Up camera.',http://twitter.com/948922612893171712/statuses/1024533782911705088,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,10634,10374,5867,
8.01E+11,1.02E+18,292823818,TWEET FROM: ankit_choudhryy,ANKIT_CHOUDHRYY,'@C4ETech Multitasking at ease as #VivoNex is powered by 2.2GHz octa-core processor !!',http://twitter.com/292823818/statuses/1024533766708969472,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,4634,7288,157376,
8.01E+11,1.02E+18,1605652302,TWEET FROM: Rajeesh077,RAJEESH077,'@C4ETech Eagerly waiting to get my hands on #VivoNex',http://twitter.com/1605652302/statuses/1024533795666505728,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,11331,30454,103578,
8.01E+11,1.02E+18,9.65E+17,TWEET FROM: anirudh10100,ANIRUDH10100,'@C4ETech The most anticipated feature surely is pop up camera #VivoNex',http://twitter.com/965272375032930304/statuses/1024533771742195712,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Neutral,0,0,0,0,0,0,0,433,199,2327,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: rajkumarkurmi_,RAJKUMARKURMI_,'@C4ETech I am so excited to see your unboxing of #VivoNex',http://twitter.com/1014043926288879616/statuses/1024533775278067713,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,1158,1088,1068,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: ym_usuf,YM_USUF,'@geekyranjit @YouTubeIndia Very happy #VivoNex is launching with some unique features and stunning design.',http://twitter.com/1014098234208210944/statuses/1024533775491858433,TWITTER,Unknown,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,1232,1044,1088,
8.01E+11,1.02E+18,2391725931,TWEET FROM: vrushambawane,VRUSHAMBAWANE,'@amitbhawani @Vivo_India Back cover is really classy and makes this phone stand out from the rest #VivoNex',http://twitter.com/2391725931/statuses/1024533740729589760,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,6030,5121,81773,
8.01E+11,1.02E+18,135472360,TWEET FROM: heta2792,HETA2792,"'@geekyranjit @YouTubeIndia Glad to know that #VivoNex comes with the 8 GB of RAM, now we can do multitasking with ease.'",http://twitter.com/135472360/statuses/1024533679442485250,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,386,8402,148740,
8.01E+11,1.02E+18,7.41E+17,TWEET FROM: lostttraveller,LOSTTTRAVELLER,'@TechnicalGuruji @YTCreators No tension at all as it has  4000 mAh battery for amazing prime time #VivoNex',http://twitter.com/740551404809490432/statuses/1024533733590716417,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,611,1913,49653,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: RajniSi16362712,RAJNISI16362712,"'@amitbhawani @Vivo_India stylish design and elegant look of #VivoNex already impressed, everyone getting excited for the launch'",http://twitter.com/1014048172912599041/statuses/1024533713374326784,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,1189,501,1147,
8.01E+11,1.02E+18,407529945,TWEET FROM: paglikahiki,PAGLIKAHIKI,'@amitbhawani @Vivo_India Dual motor quick charging innovation and a monstrous 4000mAH lithium-particle battery makes #VivoNex an astounding cell phone.',http://twitter.com/407529945/statuses/1024533675441041408,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,1093,5072,114027,
8.01E+11,1.02E+18,9.69E+17,TWEET FROM: fangs_vampire,FANGS_VAMPIRE,'@geekyranjit @YouTubeIndia #VivoNex Their phones have really nice cams.',http://twitter.com/969289636186087426/statuses/1024533675462017024,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,2540,2538,1030,
8.01E+11,1.02E+18,2899655005,TWEET FROM: deepakparab2424,DEEPAKPARAB2424,'@Vivo_India #VivoNex we all cant wait to see this its jusy an amazing video for ha cant miss this one',http://twitter.com/2899655005/statuses/1024533706508328960,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,10248,9888,161549,
8.01E+11,1.02E+18,3187495698,TWEET FROM: Win_Matters,WIN_MATTERS,"'@C4ETech #VivoNex display &amp; cam have the latest cutting edge technology, loving it to the core..'",http://twitter.com/3187495698/statuses/1024533707414294529,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,3,925,26301,
8.01E+11,1.02E+18,895254199,TWEET FROM: sinha_ad,SINHA_AD,'@TechnicalGuruji @YTCreators I think everyone should love all new features of #VivoNex phone.',http://twitter.com/895254199/statuses/1024533709943230464,TWITTER,India,English,No,08-01-2018 05:54,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,109,1732,4127,
8.01E+11,1.02E+18,9.65E+17,TWEET FROM: anirudh10100,ANIRUDH10100,'@C4ETech The stylish phone will make anyone watch the unboxing #VivoNex',http://twitter.com/965272375032930304/statuses/1024533616544477184,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,433,199,2326,
8.01E+11,1.02E+18,2835446630,TWEET FROM: ShahidsWarrior_,SHAHIDSWARRIOR_,'@TechnicalGuruji @YTCreators This smartphone is equipped with some of the finest features. Can't wait to get my hands on this device.. #VivoNex',http://twitter.com/2835446630/statuses/1024533673440305152,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:54,Positive,0,0,0,0,0,0,0,985,4991,130625,
8.01E+11,1.02E+18,1605652302,TWEET FROM: Rajeesh077,RAJEESH077,'@C4ETech Excited for this amazing smartphone #VivoNEX',http://twitter.com/1605652302/statuses/1024533647909511169,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,11331,30454,103577,
8.01E+11,1.02E+18,2899655005,TWEET FROM: deepakparab2424,DEEPAKPARAB2424,'@Vivo_India #VivoNex lets check out this awesome video guys must watch we also love this video',http://twitter.com/2899655005/statuses/1024533633418387456,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,10248,9888,161548,
8.01E+11,1.02E+18,2391725931,TWEET FROM: vrushambawane,VRUSHAMBAWANE,'@geekyranjit @YouTubeIndia Best game on this high quality  6.59-inch display #VivoNex',http://twitter.com/2391725931/statuses/1024533610576138240,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,6030,5121,81772,
8.01E+11,1.02E+18,737016656,TWEET FROM: miss_mahak,MISS_MAHAK,'@amitbhawani @Vivo_India @Vivo_India Wow the new 2018 release #VivoNex is here with extraordinary Features.',http://twitter.com/737016656/statuses/1024533628011900928,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,2287,9001,131864,
8.01E+11,1.02E+18,3193482492,TWEET FROM: JungleeAtma,JUNGLEEATMA,'@amitbhawani @Vivo_India Dual pixel camera for best snaps everytime #VivoNex',http://twitter.com/3193482492/statuses/1024533592981032960,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,1888,6067,161805,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: SaikatGon,SAIKATGON,'@amitbhawani @Vivo_India Your smartphone now run smoothly with 2.8GHz Qualcomm Snapdragon 845 octa core. #VivoNex',http://twitter.com/1013997728542494720/statuses/1024533589126348800,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,272,167,1416,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: rajkumarkurmi_,RAJKUMARKURMI_,'@amitbhawani @Vivo_India All are excited to buy the all new #VivoNex',http://twitter.com/1014043926288879616/statuses/1024533605173866498,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,1158,1088,1066,
8.01E+11,1.02E+18,9.69E+17,TWEET FROM: fangs_vampire,FANGS_VAMPIRE,'@geekyranjit @YouTubeIndia #VivoNex I am a big admirer of Vivo phones.',http://twitter.com/969289636186087426/statuses/1024533599679393792,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,2540,2538,1029,
8.01E+11,1.02E+18,9.74E+17,TWEET FROM: _DhirakGupta,_DHIRAKGUPTA,'@C4ETech Eagerly waiting to get my hands on  #VivoNex because it is most awaited phone..',http://twitter.com/973511896295915520/statuses/1024533606566223875,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,3869,2411,10964,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: RajniSi16362712,RAJNISI16362712,'@geekyranjit @YouTubeIndia Can't hold my excitement for the launch smartphone #VivoNex',http://twitter.com/1014048172912599041/statuses/1024533602917392384,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Negative,0,0,0,0,0,0,0,1189,501,1146,
8.01E+11,1.02E+18,2598955682,TWEET FROM: abhi8sood,ABHI8SOOD,"'@TechnicalGuruji @YTCreators #VivoNex 12MP Dual Pixel + 5MP Rear camera with Sony IMX363 sensor which supports 1.4μm super large pixel, f/1.8 large aperture and 4-axis OIS, AI HDR and Scene recognition.'",http://twitter.com/2598955682/statuses/1024533588522541056,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,344,539,2320,
8.01E+11,1.02E+18,7.44E+17,TWEET FROM: iamkavi77,IAMKAVI77,'@C4ETech The complete new #VivoNex comes with 2.8GHz Qualcomm Snapdragon 845 processor that’s actually elevated story for sure.',http://twitter.com/743851600595156992/statuses/1024533587104686082,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,55,1769,22783,
8.01E+11,1.02E+18,9.74E+17,TWEET FROM: asiyahusna1990,ASIYAHUSNA1990,'@geekyranjit @YouTubeIndia My thoughts about #VivoNEX used latest technology core processor with its amazing pixel resolution..',http://twitter.com/973820379033632774/statuses/1024533509115760640,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,1386,1608,10992,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: rajkumarkurmi_,RAJKUMARKURMI_,'@amitbhawani @Vivo_India It's time to experience the future with #VivoNex',http://twitter.com/1014043926288879616/statuses/1024533532352425992,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Neutral,0,0,0,0,0,0,0,1158,1088,1065,
8.01E+11,1.02E+18,9.75E+17,TWEET FROM: Shibam_Official,SHIBAM_OFFICIAL,'@C4ETech This all new #VivoNex has a powerful 2.2GHz octa-core processor which is best for multitasking.',http://twitter.com/974871493355102208/statuses/1024533513771438080,TWITTER,Unknown,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,761,1418,5388,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: rajkumarkurmi_,RAJKUMARKURMI_,'@geekyranjit @YouTubeIndia All set to be a proud owner of #VivoNex',http://twitter.com/1014043926288879616/statuses/1024533438982959104,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,1158,1088,1064,
8.01E+11,1.02E+18,3011170087,TWEET FROM: iams_rp,IAMS_RP,'@amitbhawani @Vivo_India #VivoNex Crammed with innovative features...',http://twitter.com/3011170087/statuses/1024533542531883009,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,732,2259,33142,
8.01E+11,1.02E+18,1397291221,TWEET FROM: HarrywalaPotter,HARRYWALAPOTTER,'@amitbhawani @Vivo_India Loved the 4000mAH lithium-particle battery with Dual-Engine Fast Charging innovation #VivoNex',http://twitter.com/1397291221/statuses/1024533543966400512,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,453,6752,44204,
8.01E+11,1.02E+18,2598955682,TWEET FROM: abhi8sood,ABHI8SOOD,"'@TechnicalGuruji @YTCreators In-display Fingerprint scanner, Screen SoundCasting technology #VivoNex'",http://twitter.com/2598955682/statuses/1024533514304348160,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Neutral,0,0,0,0,0,0,0,344,539,2319,
8.01E+11,1.02E+18,3099705187,TWEET FROM: imdeepak1143,IMDEEPAK1143,'@TechnicalGuruji @YTCreators Couldn't get better than this loaded with supercool stuff #VivoNex',http://twitter.com/3099705187/statuses/1024533512467111936,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Neutral,0,0,0,0,0,0,0,3220,4116,46801,
8.01E+11,1.02E+18,292823818,TWEET FROM: ankit_choudhryy,ANKIT_CHOUDHRYY,'@C4ETech Buzz is all around my TL for this amazing Smartphone !!  #VivoNex',http://twitter.com/292823818/statuses/1024533526845173760,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,4634,7288,157375,
8.01E+11,1.02E+18,2268649669,TWEET FROM: rthakkar11,RTHAKKAR11,'@TechnicalGuruji @YTCreators #VivoNex already very excited and curious  for this smartphone  really  making all go crazy for sure!',http://twitter.com/2268649669/statuses/1024533519261884417,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,608,5812,88969,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: Born2bAwsome9,BORN2BAWSOME9,'@TechnicalGuruji @YTCreators  I'm so damn happy to know that it has  Full high definition screen 6.59inch display  #VivoNEX',http://twitter.com/1014035736339726337/statuses/1024533515847626753,TWITTER,Unknown,English,No,08-01-2018 05:53,08-01-2018 05:53,Negative,0,0,0,0,0,0,0,367,260,852,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: rocky_culbuddy,ROCKY_CULBUDDY,'@amitbhawani @Vivo_India Really awed with the 12MP double pixel +5MP Primary double camera setup on the #VivoNex',http://twitter.com/1014013052163796992/statuses/1024533513117294592,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,180,222,1106,
8.01E+11,1.02E+18,2391725931,TWEET FROM: vrushambawane,VRUSHAMBAWANE,'@geekyranjit @YouTubeIndia All three above phones will then have cutting-edge technology !! #VivoNEX',http://twitter.com/2391725931/statuses/1024533495039893505,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,6030,5121,81771,
8.01E+11,1.02E+18,895254199,TWEET FROM: sinha_ad,SINHA_AD,'@C4ETech I really like  this Awesome camera feature #VivoNex',http://twitter.com/895254199/statuses/1024533459820138496,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,109,1732,4126,
8.01E+11,1.02E+18,407529945,TWEET FROM: paglikahiki,PAGLIKAHIKI,'@amitbhawani @Vivo_India @Vivo_India can't get over this one what an awesome cell phone #VivoNex',http://twitter.com/407529945/statuses/1024533474227707904,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,1093,5072,114026,
8.01E+11,1.02E+18,9.49E+17,TWEET FROM: amritjeevan87,AMRITJEEVAN87,'@geekyranjit @YouTubeIndia Super cool phone with screen fingerprint . I love this function. #VivoNEX',http://twitter.com/948922612893171712/statuses/1024533478459756544,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,10634,10374,5866,
8.01E+11,1.02E+18,1374080503,TWEET FROM: kanukavita21,KANUKAVITA21,'@TechnicalGuruji @YTCreators Couldn't get better than this loaded with supercool stuff #VivoNex',http://twitter.com/1374080503/statuses/1024533428853600256,TWITTER,India,English,No,08-01-2018 05:52,08-01-2018 05:53,Neutral,0,0,0,0,0,0,0,552,1968,17462,
8.01E+11,1.02E+18,737016656,TWEET FROM: miss_mahak,MISS_MAHAK,"'@amitbhawani @Vivo_India Not utilized one up until this point. Be that as it may, #VivoNex looks splendid so I have been pondering doing a switch.'",http://twitter.com/737016656/statuses/1024533435019345920,TWITTER,India,English,No,08-01-2018 05:53,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,2287,9001,131863,
8.01E+11,1.02E+18,9.74E+17,TWEET FROM: _DhirakGupta,_DHIRAKGUPTA,'@amitbhawani @Vivo_India It is fully loaded with some killing features. The processor is what I like more... #VivoNex',http://twitter.com/973511896295915520/statuses/1024533360075395073,TWITTER,India,English,No,08-01-2018 05:52,08-01-2018 05:53,Negative,0,0,0,0,0,0,0,3869,2411,10962,
8.01E+11,1.02E+18,7.09E+17,TWEET FROM: coolbipasa,COOLBIPASA,'@TechnicalGuruji @YTCreators Totally loving all the amazing features of #VivoNex phone. So excited to grab it',http://twitter.com/708861100427575296/statuses/1024533405789184000,TWITTER,India,English,No,08-01-2018 05:52,08-01-2018 05:53,Positive,0,0,0,0,0,0,0,3421,3276,25467,
8.01E+11,1.02E+18,3193482492,TWEET FROM: JungleeAtma,JUNGLEEATMA,'@amitbhawani @Vivo_India The astonishing cell phone has the colossal particulars without a doubt to come ahead for #VivoNex',http://twitter.com/3193482492/statuses/1024533393676165120,TWITTER,India,English,No,08-01-2018 05:52,08-01-2018 05:52,Positive,0,0,0,0,0,0,0,1888,6067,161804,
8.01E+11,1.02E+18,4773269183,TWEET FROM: sidhu_paramdeep,SIDHU_PARAMDEEP,"Watch #VivoNEX ka sach video by @gadgetstouse &amp; @abhishek sir  https://t.co/zdXPcIHAhM #GTUOnePlusGiveaway #GTUOnePlus6  Don't forget to follow @gadgetstouse &amp; @abhishek sir  On Twitter, Facebook &amp; Instagram &amp; don't forget to follow @gadgetstouse on #YouTube",http://twitter.com/4773269183/statuses/1024533392820297728,TWITTER,Unknown,English,No,08-01-2018 05:52,08-01-2018 05:52,Neutral,0,0,0,0,0,0,0,974,876,44055,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: rajkumarkurmi_,RAJKUMARKURMI_,'@geekyranjit @YouTubeIndia I am looking forward to buy the #VivoNex',http://twitter.com/1014043926288879616/statuses/1024533390035443715,TWITTER,India,English,No,08-01-2018 05:52,08-01-2018 05:52,Neutral,0,0,0,0,0,0,0,1158,1088,1063,
8.01E+11,1.02E+18,1397291221,TWEET FROM: HarrywalaPotter,HARRYWALAPOTTER,'@amitbhawani @Vivo_India Really such an astonishing looking of this new cell phone #VivoNex',http://twitter.com/1397291221/statuses/1024533360985563136,TWITTER,India,English,No,08-01-2018 05:52,08-01-2018 05:52,Positive,0,0,0,0,0,0,0,453,6750,44203,
8.01E+11,1.02E+18,1374080503,TWEET FROM: kanukavita21,KANUKAVITA21,'@TechnicalGuruji @YTCreators Pop up camera aur bezel less design waah kya baat hai #VivoNex',http://twitter.com/1374080503/statuses/1024533345076568065,TWITTER,India,English,No,08-01-2018 05:52,08-01-2018 05:52,Neutral,0,0,0,0,0,0,0,552,1968,17461,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: Born2bAwsome9,BORN2BAWSOME9,'@TechnicalGuruji @YTCreators  I'm so damn happy to know that it has  Full high definition screen 5.59inch display  #VivoNEX',http://twitter.com/1014035736339726337/statuses/1024533344522924032,TWITTER,Unknown,English,No,08-01-2018 05:52,08-01-2018 05:52,Negative,0,0,0,0,0,0,0,367,260,852,
8.01E+11,1.02E+18,7.41E+17,TWEET FROM: lostttraveller,LOSTTTRAVELLER,'@C4ETech this pop up camera feature is the best thing in it  #VivoNex',http://twitter.com/740551404809490432/statuses/1024533310792294400,TWITTER,India,English,No,08-01-2018 05:52,08-01-2018 05:52,Positive,0,0,0,0,0,0,0,611,1913,49652,
8.01E+11,1.02E+18,1.01E+18,TWEET FROM: rocky_culbuddy,ROCKY_CULBUDDY,'@amitbhawani @Vivo_India Yes intrigued by 12MP double pixel +5MP Primary double camera with Sony IMX363 sensor #VivoNex',http://twitter.com/1014013052163796992/statuses/1024533307529289729,TWITTER,India,English,No,08-01-2018 05:52,08-01-2018 05:52,Neutral,0,0,0,0,0,0,0,180,222,1105,
8.01E+11,1.02E+18,2598955682,TWEET FROM: abhi8sood,ABHI8SOOD,"'@C4ETech 8GB RAM, 128GB internal memory and dual SIM (nano+nano) dual-standby (4G+4G)  #VivoNex'",http://twitter.com/2598955682/statuses/1024533290617896960,TWITTER,India,English,No,08-01-2018 05:52,08-01-2018 05:52,Neutral,0,0,0,0,0,0,0,344,539,2318,
